    Residual          Y-hat        Observation
    0.233429         21.6889         21.9223    
    0.560188         22.0567         22.6169    
   -0.999009         20.7358         19.7368    
    0.560058         21.7321         22.2922    
   -0.482635         21.1301         20.6474    
    0.347880E-01     21.2701         21.3049    
   -0.705831         20.5287         19.8229    
   -0.669867         20.0753         19.4054    
    0.370214         20.6410         21.0112    
    0.696614         20.7359         21.4325    
    0.302078         20.4665         20.7685    
    -1.07589         19.9939         18.9180    
   -0.135441         21.1288         20.9933    
    0.973116         21.3267         22.2998    
   -0.581034         20.5974         20.0163    
    -1.08041         21.2632         20.1828    
    0.345346         21.7222         22.0675    
    0.733445E-01     21.2346         21.3080    
    0.175586         20.8811         21.0567    
    0.440414         21.4977         21.9381    
   -0.678033         20.9234         20.2453    
     1.45999         22.0684         23.5284    
   -0.211637E-01     21.0516         21.0304    
   -0.188635E-01     20.6590         20.6401    
   -0.171694         21.1020         20.9303    
   -0.124766         21.0907         20.9659    
    -1.19165         20.2924         19.1007    
     1.10885         21.9477         23.0566    
     1.12808         21.4052         22.5333    
    0.471916E-01     21.5071         21.5543    
   -0.244546         22.1784         21.9339    
   -0.460764         20.4675         20.0068    
   -0.709475         20.7213         20.0118    
    0.970515         21.5965         22.5670    
    -1.18719         20.7846         19.5974    
    0.299168         21.4750         21.7742    
   -0.175314         21.0611         20.8858    
    -1.10862         20.7787         19.6700    
    0.610004         21.6252         22.2352    
   -0.239541         20.8256         20.5860    
    0.524772         21.8936         22.4183    
    0.587100         22.1218         22.7089    
   -0.309463         21.3250         21.0155    
    0.278351         21.1896         21.4680    
   -0.448182         20.5836         20.1354    
   -0.307573         21.5058         21.1982    
     1.60041         22.8960         24.4964    
    0.566914         22.7427         23.3096    
   -0.177862E-01     20.3086         20.2908    
    0.947524         22.9036         23.8512    
    0.303887         22.5346         22.8385    
    0.466809         22.7314         23.1982    
   -0.779793E-01     21.6583         21.5804    
     1.01686         21.5730         22.5899    
    -2.15027         19.6191         17.4688    
    0.477877         21.3508         21.8287    
   -0.569269         22.3222         21.7529    
    0.730147         22.6011         23.3313    
    0.594590         21.1392         21.7338    
   -0.693554         20.4381         19.7446    
    0.700159         22.2047         22.9049    
    0.108968         22.1069         22.2159    
   -0.219501         21.9047         21.6852    
    -1.10423         20.6841         19.5799    
    0.453351E-01     22.7216         22.7670    
   -0.628478         20.4447         19.8162    
     1.61151         23.3657         24.9772    
    0.248207         22.9711         23.2193    
    0.464026         23.3914         23.8554    
    0.296792         22.0955         22.3923    
   -0.732705E-01     21.3914         21.3182    
     1.05054         22.2005         23.2510    
   -0.557091         21.4291         20.8720    
   -0.430690         21.4222         20.9915    
    -1.06531         21.0761         20.0107    
   -0.400174         20.0303         19.6302    
    0.235578         20.5384         20.7740    
   -0.842938         19.9502         19.1072    
    0.215825         21.6309         21.8468    
    0.968713E-01     22.0868         22.1837    
    0.618674         22.6164         23.2351    
   -0.596250         22.5614         21.9652    
   -0.789186         20.5655         19.7764    
    0.396924         21.6382         22.0351    
    0.167738         21.5133         21.6811    
    -1.04598         21.1990         20.1530    
   -0.311647         20.6230         20.3114    
    0.973067         20.9230         21.8961    
    0.757834E-01     20.7675         20.8433    
    -1.10136         20.6967         19.5954    
   -0.161066         20.9497         20.7886    
   -0.220291         21.5408         21.3206    
    0.204279         21.6389         21.8432    
    0.264255         21.8951         22.1593    
   -0.929681         21.5961         20.6664    
    0.430130         21.5009         21.9310    
    0.697064         21.1250         21.8220    
   -0.679107         20.1233         19.4442    
    0.557356         20.7966         21.3540    
   -0.457086         20.7505         20.2934    
    0.902861         23.2285         24.1313    
     1.22647         23.0370         24.2635    
     1.36211         22.1864         23.5485    
    0.706879         21.1856         21.8925    
   -0.842522         21.0547         20.2122    
    -1.02422         21.1511         20.1269    
    0.577274         22.0396         22.6169    
    0.101695         21.6917         21.7934    
    0.630171         21.8476         22.4778    
    -1.70530         20.1925         18.4872    
   -0.431019E-01     21.0937         21.0506    
    0.698613         22.8907         23.5893    
   -0.215005         22.3930         22.1780    
   -0.944083         21.9958         21.0517    
    0.151448         22.4591         22.6106    
    0.173064         22.0794         22.2525    
   -0.564271         20.2834         19.7191    
    0.513109         21.0589         21.5720    
   -0.956922E-01     20.8643         20.7686    
   -0.483490         20.9311         20.4476    
    0.209205         21.0739         21.2831    
    0.994963         21.9136         22.9085    
     1.06750         22.1806         23.2481    
   -0.592172         21.6558         21.0636    
     1.41590         23.2001         24.6160    
   -0.973040         21.3479         20.3749    
    0.743601         22.0437         22.7873    
    -1.38875         21.7000         20.3112    
    -1.43271         20.5652         19.1325    
