    Residual          Y-hat        Observation
   -0.160224         21.7922         21.6319    
   -0.147718         21.0217         20.8740    
   -0.166260         20.6147         20.4484    
    0.862089         21.1800         22.0421    
   -0.711781         22.1493         21.4376    
   -0.172041         21.8915         21.7195    
    0.936132         22.0494         22.9855    
    0.358795         21.3920         21.7508    
    0.640966         22.3343         22.9752    
    0.399737E-01     23.3204         23.3604    
   -0.721360         22.3220         21.6007    
     1.02553         21.5753         22.6008    
   -0.267923         21.5269         21.2590    
    0.232430         20.9934         21.2258    
    0.435563         21.1047         21.5403    
    0.372445         21.0643         21.4367    
     1.14132         21.2617         22.4031    
     1.70394         21.6381         23.3421    
   -0.398561         20.4859         20.0873    
   -0.855314         21.3326         20.4773    
    0.546345E-01     23.4324         23.4870    
    0.960641E-01     23.0695         23.1656    
   -0.456829         20.9583         20.5015    
    0.875132         23.9234         24.7986    
   -0.597031         22.0066         21.4096    
    0.895781         23.9461         24.8418    
   -0.340801E-01     22.9269         22.8928    
    0.436946         22.7454         23.1824    
   -0.777662         22.1119         21.3342    
    0.324665         23.0293         23.3540    
     1.40682         24.5062         25.9130    
   -0.643842         22.5866         21.9427    
    0.544155E-01     23.0239         23.0783    
   -0.259013         22.8075         22.5485    
   -0.206356         22.8872         22.6808    
   -0.258604         22.4182         22.1596    
   -0.455644         21.1224         20.6668    
    0.812711         23.8550         24.6677    
    -1.18193         21.6688         20.4868    
     1.14829         23.5629         24.7112    
    0.193704         23.1766         23.3703    
    0.384085E-01     22.3482         22.3866    
   -0.340785         23.0574         22.7167    
    0.134028         23.4159         23.5499    
   -0.280758         22.6560         22.3752    
    -1.68235         21.1203         19.4380    
   -0.256720         22.6829         22.4261    
    -1.51043         21.8713         20.3608    
   -0.472484         23.2268         22.7543    
   -0.689938         22.2080         21.5181    
   -0.791094         22.0972         21.3061    
   -0.937379         21.9518         21.0144    
   -0.431641         22.4911         22.0595    
   -0.541198         22.3711         21.8299    
    0.336730E-01     23.0012         23.0348    
   -0.541804         21.2505         20.7087    
    0.913218         24.0094         24.9226    
    0.380103         22.9061         23.2862    
    0.340501E-01     23.0016         23.0356    
     1.57293         21.5594         23.1323    
   -0.252497         20.7100         20.4575    
    0.594106         21.3093         21.9034    
   -0.386669         21.1656         20.7789    
   -0.120333         21.2454         21.1251    
    0.605036E-01     20.0736         20.1341    
     1.00320         21.0872         22.0904    
   -0.421010         20.0795         19.6585    
     1.19148         22.1752         23.3667    
   -0.936298E-01     21.4263         21.3326    
    0.287314         21.2515         21.5388    
     1.06762         21.5133         22.5809    
   -0.612193         20.6395         20.0273    
    0.421677         21.4088         21.8304    
    0.114863         20.5326         20.6475    
   -0.349639         21.2871         20.9374    
   -0.184855         21.0181         20.8332    
   -0.441029         18.5583         18.1173    
   -0.265229         19.0479         18.7826    
    0.589884         19.2916         19.8815    
   -0.999807E-01     19.6844         19.5844    
     1.74754         20.4515         22.1991    
    -1.42223         19.5126         18.0904    
     1.43526         21.2086         22.6439    
   -0.694503         19.9274         19.2329    
     1.27804         21.0191         22.2971    
     1.06972         20.8741         21.9438    
    0.565973         20.9077         21.4736    
    0.753264         21.8345         22.5878    
    0.152491         21.5053         21.6578    
   -0.542014         21.1247         20.5827    
   -0.980664         20.8843         19.9036    
   -0.286986         20.5568         20.2698    
    0.456315         21.3021         21.7584    
    -1.08775         20.1857         19.0980    
    0.179634         19.1847         19.3643    
   -0.194198         18.5244         18.3302    
    0.192421         19.0410         19.2334    
   -0.475412         20.1926         19.7172    
   -0.426762E-01     21.1367         21.0940    
     2.21144         22.5999         24.8113    
    0.257810         21.5938         21.8516    
   -0.554904         21.0315         20.4766    
   -0.191916         21.2228         21.0309    
    0.474624         21.9014         22.3760    
   -0.712259         21.1172         20.4049    
    0.280395E-01     21.4860         21.5141    
    0.385696         20.1060         20.4917    
    0.224712         20.3736         20.5983    
   -0.823190         19.8455         19.0224    
   -0.722304         20.0314         19.3091    
    -2.14371         20.2192         18.0754    
     1.05656         21.9730         23.0296    
     1.37468         22.1473         23.5220    
    0.451016         21.4976         21.9487    
   -0.448703         20.5832         20.1345    
   -0.398305E-01     20.5788         20.5390    
    0.989491         21.3030         22.2924    
     1.41125         21.3592         22.7705    
    0.359114         20.2791         20.6382    
   -0.201006         20.0268         19.8258    
    0.140038         20.1494         20.2895    
    0.498457         20.2211         20.7196    
    0.531206         20.6463         21.1775    
   -0.926863         19.5911         18.6643    
    0.302450         21.8679         22.1704    
    0.247400         20.1113         20.3587    
    -1.05687         19.4897         18.4329    
   -0.670174         20.0485         19.3783    
   -0.201197         20.9790         20.7778    
    -1.35194         20.1784         18.8265    
   -0.332878         21.0380         20.7051    
    0.146448         19.9518         20.0982    
